Time Published,Ticker,Overall Sentiment Score,Ticker Sentiment Score
20230101T080842,RJF,0.261233,0.109045
20230101T121500,WDC,0.039401,0.014462
20230108T222546,TTWO,0.215618,0.051732
20230106T181207,WY,0.16422,0.209343
20230101T080841,STT,0.202586,0.226761
20230105T192300,IRM,0.322419,0.320698
20230106T111557,DTE,0.033351,-0.048789
20230104T131000,ETR,0.120844,0.205795
20230104T231518,GPC,0.154424,0.359224
20230106T164012,ALGN,0.516338,0.623178
20230103T103000,GRMN,0.4079,0.352647
20230106T231524,HUBB,0.150241,0.306201
20230103T150000,AXON,0.297873,0.061351
20230105T143000,IFF,0.179283,0.018089
20230104T130000,PTC,0.316058,0.514943
20230105T130916,DECK,0.111576,-0.201826
20230104T150000,CTRA,0.154283,0.287631
20230106T183613,SBAC,0.221623,0.096547
20230103T150000,NTAP,0.458792,0.239791
20230126T124511,ES,0.134307,0.04101
20230103T163600,STLD,0.271555,0.0
20230106T122400,BAX,0.174447,0.286508
20230105T081841,STE,0.213218,0.090595
20230103T120000,MOH,0.219003,0.15717
20230104T131000,PPL,0.120844,0.205795
20230104T194304,FE,-0.055809,0.091844
20230104T120600,ILMN,-0.014703,-0.171431
20230111T200310,TYL,0.012077,0.530048
20230103T171900,BRO,0.397089,0.081856
20230112T134800,AEE,0.045567,0.044185
20230104T130000,OMC,0.295461,0.029926
20230103T165600,DRI,0.2631,0.021848
20230103T151700,WAT,0.231579,0.086517
20230106T130323,J,0.065685,-0.290705
20230103T094000,RF,0.196667,-0.111047
20230103T111500,CNP,-0.036446,0.088522
20230104T150000,CLX,0.048469,-0.026931
20230101T134800,ARE,0.178437,0.0
20230103T140014,HOLX,0.224132,0.095298
20230110T141000,AVY,0.383939,0.137566
20230103T135100,VTR,0.221538,0.086064
20230105T080000,TDY,0.34102,0.0
20230113T155400,COO,0.195749,-0.044957
20230110T140000,TER,0.281832,0.262804
20230110T114500,CINF,0.27171,0.160192
20230102T120000,DPZ,-0.20256,-0.113484
20230103T144100,ATO,0.273361,0.228384
20230109T130000,CMS,0.404442,0.099306
20230103T071046,PFG,0.270554,0.239372
20230104T231517,TSN,0.175449,0.326496
20230101T080841,NTRS,0.202586,0.226761
20230103T123500,TXT,0.253529,0.139261
20230104T130000,LH,0.193615,0.106231
20230103T084500,LVS,0.179682,0.128712
20230104T133200,EQT,0.104467,0.177133
20230103T160156,SWKS,-0.225934,0.0
20230110T141206,STX,0.14844,0.207466
20230104T130600,IEX,0.371488,0.498763
20230105T135900,EXPD,0.140092,0.164033
20230102T112006,NRG,0.285293,0.068777
20230104T134800,MRO,0.106852,0.180041
20230101T012034,LUV,-0.107084,-0.0156
20230106T172300,FDS,0.253707,0.47015
20230115T073048,ESS,0.238976,0.147147
20230104T144505,MAS,0.301657,0.0
20230104T145002,VRSN,0.377407,0.221468
20230110T112006,PKG,0.257694,0.125235
20230104T082900,AKAM,0.302628,0.0
20230104T113000,ZBRA,0.23172,0.199341
20230103T133500,K,0.206719,0.340356
20230103T232900,CCL,0.13553,-0.0527
20230103T144011,JBL,0.276181,0.368125
20230102T155941,MAA,0.347208,0.292663
20230102T134203,TRMB,0.147249,0.0
20230103T163000,DGX,-0.014251,0.0
20230102T144010,BG,0.231387,0.393022
20230101T120000,CAG,0.0,0.0
20230102T130001,BBY,0.127363,-0.043959
20230106T130038,POOL,0.169509,0.133537
20230113T154700,SNA,0.363574,0.143598
20230105T164014,NDSN,0.472558,0.571208
20230101T160000,VTRS,0.119438,0.199579
20230103T210600,L,0.298702,0.364135
20230103T132900,SWK,-0.012073,-0.115395
20230103T081241,KEY,0.239768,0.040641
20230106T215852,ALB,0.190829,0.079242
20230104T213000,HST,0.428294,0.233925
20230121T141500,DOC,0.100428,-0.05428
20230104T150100,PNR,0.323992,0.3104
20230101T120000,WBA,0.0,0.0
20230112T080000,ROL,0.353842,0.0
20230104T213000,LNT,0.41542,0.034093
20230105T142900,KIM,0.163973,-0.432465
20230111T131200,JKHY,0.376805,0.387707
20230111T202650,EVRG,0.163001,0.074503
20230102T170000,IP,0.183694,0.100579
20230113T191055,LKQ,0.214756,0.40706
20230106T130000,CRL,0.07013,-0.003591
20230109T133400,GEN,0.071536,0.107543
20230103T124125,TAP,0.060839,0.212216
20230105T112009,AES,0.163099,0.0608
20230104T193000,EMN,-0.031796,0.059912
20230101T110000,MGM,0.344116,0.118459
20230106T133000,NI,0.204676,0.133541
20230106T225343,JNPR,0.132667,0.012141
20230103T100500,KMX,-0.065837,-0.043888
20230124T171748,FFIV,0.188511,0.218412
20230101T134800,CPT,0.178437,0.0
20230103T130000,BBWI,0.121015,0.078255
20230109T083000,HRL,0.21257,-0.039659
20230103T071642,TECH,0.22099,0.181676
20230109T152951,APA,0.203703,0.195807
20230103T110300,MOS,-0.007229,0.156894
20230104T150600,TFX,0.216864,0.139537
20230102T153000,INCY,-0.295776,-0.013995
20230103T144722,REG,0.235845,0.558056
20230103T071042,HSIC,0.248033,0.127185
20230102T094229,WYNN,0.172659,-0.055921
20230103T173646,TPR,0.0,0.23453
20230103T133900,AIZ,0.399177,0.207228
20230103T170700,CPB,0.431454,0.215538
20230122T101845,MTCH,0.321223,0.0
20230108T105200,BXP,0.026336,-0.002003
20230104T224600,HAS,-0.070162,0.140228
20230109T153231,BWA,0.016995,0.043613
20230104T080000,MKTX,0.352524,0.0
20230109T173252,FRT,0.138982,0.060639
20230111T130034,FMC,0.298142,0.0
20230104T165411,RHI,0.062325,0.0
20230111T150359,DVA,0.160819,0.387251
20230102T081042,BEN,0.399789,0.367684
20230103T081242,CMA,0.265606,0.436546
20230102T081042,IVZ,0.399789,0.367684
20230103T135047,RL,0.310603,0.05656
20230109T104000,GL,0.281801,0.287244
20230105T135700,MHK,0.177972,0.277091
20230105T141100,BIO,0.13339,-0.040148
20221201T011802,AAPL,0.153614,-0.123731
20221201T013800,NVDA,0.477439,0.382403
20221201T012316,AMZN,-0.073432,-0.115363
20221201T003018,GOOG,0.016776,-0.125097
20221201T130900,LLY,0.139104,0.220457
20221201T131700,XOM,0.194179,0.327089
20221201T125407,UNH,0.121029,0.047581
20221201T132400,PG,0.245716,0.08816
20221201T133000,JNJ,0.05551,-0.039466
20221201T080000,HD,0.367439,0.0
20221201T020243,COST,0.31733,0.108251
20221201T061924,CVX,0.009687,0.287095
20221201T040028,BAC,0.282115,0.113041
20221201T002436,WMT,0.141125,0.001958
20221201T084342,AMD,0.059022,0.163344
20221201T003232,NFLX,0.126242,0.122411
20221201T060234,PEP,0.177401,0.100228
20221201T115900,KO,0.273711,0.447028
20221201T143000,TMO,0.113435,0.0
20221201T120000,ADBE,0.077016,0.07901
20221201T040028,WFC,0.282115,0.113041
20221201T163122,LIN,0.188678,0.024646
20221201T132500,DIS,0.285181,0.227992
20221202T132931,MCD,0.446589,0.694855
20221201T142400,CSCO,0.0,0.0
20221201T090000,ACN,0.280921,0.228754
20221201T000000,ORCL,-0.007181,-0.027571
20221201T124500,ABT,-0.14495,-0.170057
20221201T105500,QCOM,0.085134,0.150478
20221201T141846,INTU,0.278733,0.540114
20221201T062755,GE,0.157142,0.259547
20221201T132800,CAT,0.085905,0.026112
20221201T101500,AMAT,0.35114,0.392524
20221201T070057,VZ,0.283278,0.158703
20221201T080000,DHR,0.156234,0.174127
20221201T112100,TXN,0.139788,0.132498
20221201T110000,COP,0.234442,0.075061
20221201T112011,IBM,0.264163,0.061318
20221201T183035,UNP,-0.070026,-0.017739
20221201T061924,AMGN,0.009687,0.287095
20221201T060000,PFE,0.137649,0.216865
20221201T013058,GS,0.309937,0.122639
20221201T024150,NEE,0.057344,0.163348
20221201T113300,INTC,0.284955,0.417238
20221201T115900,AXP,0.273711,0.447028
20221201T003000,RTX,0.162536,0.108966
20221201T003800,SPGI,-0.248708,-0.06663
20221201T190000,ISRG,0.234575,0.101078
20221201T163120,ETN,0.146036,0.375126
20221202T141500,HON,0.104667,0.164195
20221201T153013,MU,0.132536,0.167965
20221201T154400,ELV,0.244668,0.242534
20221201T080000,BKNG,0.406568,0.730685
20221204T161100,PGR,0.158715,0.10764
20221201T163125,LRCX,0.274588,0.144064
20221201T140400,T,0.179755,0.135094
20221201T021134,C,0.047515,0.100165
20221201T040028,MS,0.282115,0.113041
20221201T050010,NKE,-0.021821,0.086347
20221201T080000,SYK,0.32748,0.491317
20221201T081845,SCHW,0.168009,-0.010507
20221201T215600,TJX,0.160762,0.084088
20221201T004600,BSX,0.154933,0.135552
20221201T142000,UPS,0.122073,0.274848
20221201T055541,BLK,0.011958,-0.01242
20221201T123138,MDT,0.371506,0.36305
20221201T100246,CI,0.302043,0.13828
20221201T130347,DE,0.122291,0.0
20221201T110000,VRTX,0.288547,0.011083
20221204T131900,ADI,0.345131,0.233203
20221201T104000,SBUX,0.298084,-0.074899
20221201T134300,ADP,0.429687,0.587696
20221201T132800,CB,0.085905,0.026112
20221201T110600,LMT,0.028574,0.062413
20221201T083000,PLD,0.134613,0.080186
20221202T193800,KLAC,0.346834,0.124727
20221201T025500,BA,0.014797,-0.064002
20221201T142400,MDLZ,0.0,0.0
20221201T112011,REGN,0.139014,0.068698
20221201T140500,BMY,0.230017,0.301175
20221201T123138,CVS,0.371506,0.36305
20221201T123000,SNPS,-0.045429,0.012235
20221201T112708,GILD,0.023982,0.0
20221201T185800,AMT,0.180371,0.124905
20221201T104900,SO,0.167334,0.208905
20221201T125100,EOG,0.429099,0.51437
20221201T080000,WM,0.156234,0.174127
20221201T163115,CDNS,0.044721,0.06196
20221201T101800,MO,0.13847,0.032028
20221201T101200,TGT,0.119973,0.166506
20221204T180500,CME,0.142589,0.009977
20221201T114500,DUK,0.142908,0.070368
20221201T083000,CL,0.032916,-0.043598
20221201T155800,FCX,-0.049858,0.125191
20221201T150000,SHW,0.43636,0.122233
20221205T153000,APH,0.148464,0.085182
20221201T123138,MCK,0.371506,0.36305
20221201T133006,PH,0.275998,0.361077
20221201T164009,SLB,0.48382,0.511386
20221202T141509,TT,0.302059,0.486319
20221201T123700,EQIX,0.268526,0.083375
20221201T003000,NOC,0.162536,0.108966
20221212T152422,ITW,0.229021,-0.074105
20221205T110059,BDX,0.234281,0.0
20221201T213100,CSX,-0.245617,-0.160636
20221201T230009,GD,0.177708,0.169743
20221201T140010,PXD,0.22234,0.114618
20221202T142800,EMR,0.258446,0.241429
20221201T092843,PNC,0.254044,0.054064
20221202T144009,ORLY,0.204521,0.352281
20221201T140000,FDX,0.45622,0.246913
20221201T215500,MAR,0.100297,0.027522
20221201T060741,MCO,-0.303548,-0.043989
20221201T224517,PCAR,0.193119,0.320908
20221214T154600,CTAS,0.221813,0.377713
20221202T050027,MSI,0.250475,0.08758
20221201T181500,AON,0.329419,0.007369
20221201T125407,VLO,0.121029,0.047581
20221201T070046,ECL,0.267848,0.065391
20221205T161500,ROP,0.132085,0.047553
20221201T201543,COF,0.207859,0.342661
20221201T194222,NSC,0.138597,0.030852
20221202T080000,APD,0.260449,0.0
20221206T124600,EW,0.135479,0.269228
20221201T163129,AIG,0.069659,0.241035
20221207T112006,WELL,0.302923,0.156813
20221201T070046,AZO,0.267848,0.065391
20221201T092841,TFC,0.235529,0.400343
20221201T163000,MMM,0.126634,-0.035572
20221201T211500,MCHP,0.321733,0.0
20221201T055959,F,0.267268,0.183586
20221201T103000,NEM,0.246882,0.154993
20221213T150600,TRV,0.3269,0.084244
20221203T121500,CPRT,0.314376,0.17681
20221221T061000,WMB,0.004795,0.0
20221201T080000,OKE,0.261507,0.067299
20221201T124300,URI,0.249393,0.270987
20221202T120000,ADSK,0.077121,0.060864
20221201T163149,SPG,0.225816,0.110552
20221202T201915,KMB,0.431706,0.001038
20221201T164300,ROST,0.182641,0.235354
20221201T132500,HES,0.021762,0.191041
20221213T232901,SRE,0.272374,0.328419
20221201T163150,AEP,0.148936,0.032968
20221201T013800,OXY,0.477439,0.382403
20221201T161540,O,0.271599,0.112958
20221209T180000,ALL,0.163883,0.056352
20221209T160100,AFL,0.202569,0.115857
20221201T164331,JCI,0.193304,0.315609
20221202T053023,BK,0.302712,0.130345
20221203T105700,DLR,0.268179,-0.121967
20221201T081845,MET,0.168009,-0.010507
20221201T103500,NUE,0.132642,0.213884
20221205T064637,D,0.040355,-0.023768
20221201T200000,STZ,0.13349,0.038284
20221202T163139,IDXX,0.054959,0.168831
20221201T125407,FIS,0.121029,0.047581
20221201T080000,AME,0.387153,0.0
20221201T163139,PSA,0.171969,0.084717
20221201T132812,LHX,0.040601,0.156197
20221201T185800,CCI,0.180371,0.124905
20221201T143000,A,0.113435,0.0
20221201T101540,GIS,0.194239,0.030764
20221202T123200,PRU,0.18582,0.087549
20221201T221000,YUM,0.33587,0.488524
20221201T080000,CMI,0.280462,0.144563
20221201T160500,CNC,0.296984,0.378839
20221201T104000,MNST,0.298084,-0.074899
20221202T155900,RSG,0.247264,0.303568
20221201T115200,FAST,0.120485,0.093755
20221202T140000,SYY,0.117005,0.020216
20221201T080000,LEN,0.3781,-0.119894
20221201T080000,PAYX,0.446462,0.0
20221202T112003,PWR,0.281252,0.082334
20221205T144009,CSGP,0.198592,0.280092
20221201T140411,HUM,0.183585,0.249402
20221202T163130,MLM,0.125013,0.025037
20221201T180000,EXC,0.432123,0.029
20221205T144505,PCG,0.345974,0.370626
20221201T085343,KR,-0.170452,0.004847
20221201T125400,IT,0.30236,0.191615
20221202T163140,VMC,0.212987,0.12136
20221201T142600,HAL,0.05739,0.243447
20221201T102100,DVN,0.218741,0.228087
20221208T151424,PEG,0.05409,0.0
20221206T135316,ACGL,0.134997,0.169817
20221201T181500,CTSH,0.329419,0.007369
20221201T163400,RCL,0.106533,0.343031
20221201T130000,BKR,0.40129,0.163009
20221201T133006,ODFL,0.275199,0.315848
20221202T234700,GPN,0.174508,0.062761
20221202T163156,ROK,0.149932,0.273018
20221201T080000,ED,0.376865,0.641824
20221201T101540,ADM,0.194239,0.030764
20221216T163000,RMD,0.164118,0.037505
20221202T100700,DD,0.10538,0.204458
20221201T080000,EA,0.38819,0.59469
20221201T163000,PPG,0.047679,-0.057313
20221201T002700,BIIB,-0.024093,0.23263
20221207T222604,XEL,0.365836,0.078613
20221201T013800,TSCO,0.477439,0.382403
20221201T131650,WAB,0.200355,0.382326
20221201T205341,ON,0.172272,0.058831
20221202T163134,ANSS,0.149862,0.023562
20221202T163100,HIG,0.391937,0.342127
20221210T130000,EXR,0.102944,0.091086
20221202T144006,HSY,0.367382,0.298348
20221202T102000,FICO,0.249221,-0.005001
20221201T163147,EFX,0.0072,0.048718
20221201T013800,EBAY,0.477439,0.382403
20221202T125952,AVB,0.036587,-0.246757
20221201T163120,EIX,0.108172,0.260519
20221206T145123,MTD,0.238187,0.547575
20221215T120014,WST,0.116249,0.125796
20221201T103000,CBRE,0.157877,0.090802
20221208T112007,WTW,0.11666,0.002279
20221201T080000,WEC,0.376865,0.641824
20221201T174700,CAH,0.176188,0.206887
20221201T132600,DLTR,-0.048482,-0.18849
20221205T080000,DOV,0.327832,0.0
20221203T081643,FITB,0.315101,0.211121
20221206T141500,ZBH,0.155513,0.072848
20221202T160700,PHM,0.208459,0.164101
20221201T080000,NVR,0.3781,-0.119894
20221201T123453,HPQ,0.330607,0.164858
20221202T132305,GLW,0.411177,0.674236
20221201T222600,RJF,0.101783,0.356448
20221208T184957,WDC,0.341723,0.210259
20221206T112531,TTWO,0.078331,0.098284
20221201T163141,WY,0.038542,0.166934
20221201T081844,STT,0.246438,0.009216
20221217T125000,IRM,0.21476,0.269673
20221202T143219,DTE,0.069256,-0.210328
20221202T163201,ETR,0.147337,0.069068
20221201T121500,GPC,0.173603,0.044811
20221202T164014,ALGN,0.484811,0.498942
20221201T140317,GRMN,0.136599,0.0
20221220T153000,BALL,0.188714,0.021231
20221202T153000,HUBB,0.269989,0.129498
20221202T144010,AXON,0.248147,0.396803
20221209T121100,IFF,-0.086305,0.08816
20221202T163155,PTC,0.109958,0.058695
20221214T130633,DECK,0.197162,0.114451
20221201T130000,CTRA,0.312882,0.065139
20221201T185800,SBAC,0.180371,0.124905
20221201T124900,NTAP,0.101412,0.005128
20221201T112009,STLD,0.270257,0.061498
20221206T151500,BAX,0.03831,-0.108169
20221204T063042,STE,0.202276,0.198843
20221202T112003,MOH,0.281252,0.082334
20221201T080000,PPL,0.356042,0.536411
20221201T163120,FE,0.108172,0.260519
20221201T143000,ILMN,0.113435,0.0
20221201T144500,TYL,0.253903,0.132383
20221201T165400,BRO,0.363731,0.121493
20221207T150000,AEE,0.339889,0.347175
20221202T155700,OMC,0.266977,0.27618
20221207T160151,DRI,0.224405,0.15338
20221201T163126,WAT,0.149838,0.349006
20221222T231507,J,0.120399,0.187385
20221205T121924,RF,0.145099,0.106294
20221201T163150,CNP,0.148936,0.032968
20221201T135600,CLX,0.335813,0.158309
20221206T131200,ARE,0.275606,0.169943
20221201T215600,HOLX,0.160762,0.084088
20221206T080000,AVY,0.394025,0.467939
20221201T124500,VTR,0.22731,0.307299
20221201T080000,TDY,0.129233,-0.169637
20221201T150005,COO,0.13386,0.002207
20221201T215600,TER,0.160762,0.084088
20221202T163155,CINF,0.052946,-0.01735
20221201T103000,DPZ,0.028793,0.022008
20221201T125100,ATO,0.429099,0.51437
20221201T114500,CMS,0.142908,0.070368
20221201T081844,PFG,0.239387,0.234968
20221201T070000,TSN,0.219304,0.146951
20221201T065810,NTRS,-0.117384,0.148091
20221201T132812,TXT,0.040601,0.156197
20221201T113336,LH,0.037555,0.023598
20221205T132336,LVS,0.169551,0.734149
20221202T122400,EQT,0.085237,0.195267
20221203T231617,SWKS,0.160501,0.000975
20221202T002214,STX,0.089176,0.387655
20221201T070000,IEX,0.455167,0.353532
20221205T133005,EXPD,0.115654,0.057273
20221206T074749,NRG,-0.123753,-0.222021
20221201T120220,MRO,0.154521,0.106847
20221201T130347,LUV,0.122291,0.0
20221216T162600,FDS,0.264709,0.0
20221207T124624,ESS,-0.080006,0.16308
20221205T153400,MAS,0.098629,-0.013113
20221202T163146,VRSN,0.179465,0.186915
20221215T130555,PKG,-0.090462,0.106611
20221208T163052,AKAM,0.1711,0.112978
20221201T163129,ZBRA,0.084943,0.178783
20221201T134600,K,0.07151,0.10851
20221206T150200,CCL,0.175361,-0.082657
20221201T080000,JBL,0.368356,0.120953
20221208T143200,MAA,0.285196,0.21635
20221201T143000,TRMB,0.236765,0.06642
20221201T134200,DGX,0.59727,0.671946
20221202T152800,BG,0.347567,0.538673
20221201T163800,CAG,0.215756,0.237228
20221201T152230,BBY,0.250837,0.087394
20221208T134500,POOL,0.278819,0.36955
20221214T144009,SNA,0.219578,0.389107
20221201T144000,NDSN,0.358109,0.222843
20221201T004600,VTRS,0.182616,-0.140859
20221206T081041,L,0.234809,0.214918
20221201T155700,SWK,-0.081821,0.276598
20221201T081844,KEY,0.239387,0.234968
20221202T080000,ALB,0.260449,0.0
20221212T213000,HST,0.169909,0.366975
20221202T150000,PNR,0.175291,0.110242
20221201T124500,WBA,-0.14495,-0.170057
20221213T080000,ROL,0.378325,0.51216
20221216T130100,LNT,0.072624,0.122762
20221201T141004,KIM,0.254202,0.192607
20221205T110000,IPG,-0.002419,0.056553
20221202T133100,JKHY,0.354036,0.19601
20221207T222604,EVRG,0.365836,0.078613
20221206T144502,IP,0.253891,0.2028
20221216T121900,LKQ,-0.047366,0.0
20221208T213000,CRL,0.251233,0.034479
20221201T133000,GEN,0.372282,0.100729
20221201T200000,TAP,0.13349,0.038284
20221205T144300,AES,0.428512,0.431528
20221215T213300,UDR,0.277295,0.283328
20221201T163000,EMN,0.126634,-0.035572
20221201T080000,MGM,0.340574,0.0
20221202T131200,NI,0.367293,0.342885
20221201T150728,JNPR,0.28005,0.272012
20221206T130506,KMX,0.136988,0.132638
20221205T170229,FFIV,0.202842,0.281208
20221224T132500,CPT,0.12732,-0.112746
20221201T175317,BBWI,0.136844,0.182377
20221202T140000,HRL,0.117005,0.020216
20221201T092846,TECH,0.172983,0.013018
20221202T144112,APA,0.114345,0.252007
20221205T193546,MOS,0.241198,0.229947
20221202T163156,TFX,0.035668,0.082296
20221201T163150,INCY,0.148463,0.060091
20221202T125700,REG,0.143195,0.105241
20221201T134200,HSIC,0.275876,0.040034
20221201T214100,WYNN,0.260923,0.163366
20221201T155000,TPR,0.113203,0.051265
20221201T163140,AIZ,0.058048,0.043427
20221201T115200,CPB,0.120485,0.093755
20221208T160416,MTCH,-0.050688,-0.152382
20221214T120000,BXP,0.324426,0.056105
20221202T131200,PNW,0.367293,0.342885
20221204T210112,HAS,0.159489,0.108618
20221202T123000,BWA,0.149801,0.339587
20221208T150500,MKTX,0.153057,0.096116
20221206T105800,FRT,0.09205,0.0
20221201T163127,FMC,0.103024,0.225148
20221205T153000,RHI,0.573182,0.702656
20221205T110059,DVA,0.234281,0.0
20221201T112006,BEN,0.231693,0.059546
20221201T092844,CMA,0.255695,-0.03594
20221201T081842,IVZ,0.247574,0.27375
20221201T102500,RL,0.034802,0.197714
20221204T161100,GL,0.158715,0.10764
20221214T121500,MHK,0.250014,0.06496
20221206T114522,BIO,0.213577,0.047937
20221101T011253,AAPL,-0.130569,-0.172986
20221101T020711,NVDA,-0.060686,0.040248
20221101T011253,AMZN,-0.130569,-0.172986
20221101T015448,GOOG,0.016546,0.082244
20221101T075100,LLY,0.026888,0.0
20221101T010057,XOM,0.0,0.073834
20221101T122717,UNH,0.11414,-0.008279
20221101T062244,PG,0.145445,0.20477
20221101T071003,JNJ,0.062863,0.0
20221101T063458,HD,0.370418,0.227551
20221101T020711,COST,-0.060686,0.040248
20221101T091300,CVX,0.059993,0.001009
20221101T030300,BAC,0.284482,0.065999
20221101T030004,WMT,-0.016847,0.115851
20221101T061111,AMD,0.28135,0.144376
20221101T001439,NFLX,0.126233,-0.005278
20221101T062244,PEP,0.145445,0.20477
20221101T062244,KO,0.145445,0.20477
20221101T065258,TMO,0.338887,0.215518
20221101T132930,ADBE,0.349177,0.159306
20221101T060027,WFC,0.196138,0.205196
20221102T010730,LIN,0.226011,0.173476
20221101T130007,DIS,0.185082,-0.04804
20221102T004000,MCD,0.113331,0.399148
20221101T063651,CSCO,0.191528,0.089228
20221101T073445,ACN,0.416825,0.131867
20221101T060000,ORCL,0.305533,0.0
20221101T061848,ABT,0.149339,0.052861
20221101T020711,QCOM,-0.060686,0.040248
20221101T172804,INTU,0.0622,0.112519
20221101T062131,GE,0.305528,0.274877
20221101T112258,CAT,0.160581,0.035068
20221103T113000,AMAT,0.192542,0.339405
20221101T063508,VZ,0.104239,-0.043018
20221101T093444,DHR,0.314527,0.067953
20221101T020711,TXN,-0.060686,0.040248
20221101T000030,COP,0.062035,0.0
20221101T060000,IBM,0.305533,0.0
20221104T090900,UNP,0.202248,0.136602
20221101T092836,AMGN,0.203165,0.021551
20221101T061518,PFE,0.114699,0.102235
20221101T060031,GS,0.223131,0.094103
20221101T064535,NEE,0.291847,-0.099788
20221101T060000,INTC,0.305533,0.0
20221101T063500,AXP,0.105098,0.033558
20221101T132700,RTX,0.193172,-0.051954
20221101T000544,SPGI,-0.18123,0.034813
20221101T122200,ISRG,0.0,0.0
20221101T114510,ETN,0.125991,0.077349
20221101T063918,HON,0.240805,0.179333
20221101T120000,MU,0.258497,0.269614
20221101T145100,ELV,0.160023,0.041154
20221101T090000,BKNG,0.35479,0.155826
20221102T180028,PGR,0.171567,0.0
20221101T130100,LRCX,-0.043681,0.003319
20221101T063508,T,0.104239,-0.043018
20221101T012035,C,0.04834,0.071812
20221101T044508,MS,0.256951,-0.054806
20221101T080100,NKE,-0.002432,0.211367
20221101T103347,SYK,-0.031432,0.008315
20221101T135800,SCHW,0.347834,0.174719
20221101T102008,TJX,0.264241,0.085475
20221107T120000,BSX,0.297932,0.297292
20221103T155100,UPS,-0.174415,0.0
20221101T050057,BLK,0.244024,0.222654
20221101T010000,MDT,0.019404,0.022336
20221101T065901,CI,0.280147,0.179357
20221101T130000,DE,0.190178,0.002754
20221102T063547,VRTX,0.119441,0.093226
20221103T111707,ADI,0.228035,0.121985
20221101T071003,SBUX,0.062563,0.114962
20221104T111500,ADP,0.153506,0.074153
20221101T124617,CB,0.118805,0.109853
20221101T104432,LMT,0.190319,0.261834
20221104T155200,PLD,0.263013,0.197505
20221101T175630,KLAC,0.104339,-0.028924
20221101T011800,BA,0.099038,0.0
20221101T070405,MDLZ,0.031277,0.0
20221101T111000,REGN,0.10525,-0.076686
20221101T092836,BMY,0.203165,0.021551
20221101T000030,CVS,0.062035,0.0
20221102T145559,SNPS,-0.016834,-0.461617
20221101T121902,GILD,-0.016841,-0.203172
20221101T102008,AMT,0.264241,0.085475
20221101T083556,SO,0.16853,0.159419
20221101T110227,EOG,0.093196,0.0
20221101T062253,WM,0.04036,0.006339
20221101T102008,CDNS,0.21381,0.060389
20221101T133600,MO,0.136671,-0.036074
20221101T080100,TGT,-0.002432,0.211367
20221101T071003,CME,0.072443,0.0
20221101T000030,DUK,0.062035,0.0
20221101T093000,CL,0.210541,0.126153
20221101T043122,FCX,0.026256,0.005193
20221102T141000,SHW,0.089512,0.175557
20221104T061848,APH,0.258275,0.429722
20221101T063918,MCK,0.240805,0.179333
20221101T115507,PH,0.135055,0.096077
20221101T062301,SLB,0.182291,0.066843
20221102T145247,TT,0.160819,0.386944
20221102T200500,EQIX,0.168219,0.003642
20221101T132700,NOC,0.193172,-0.051954
20221112T110000,ITW,0.244523,0.059259
20221101T105000,BDX,0.428383,0.377925
20221102T144500,CSX,0.143192,-0.115329
20221102T055344,GD,0.140711,0.483019
20221101T123000,PXD,0.179917,0.112173
20221101T000013,EMR,0.172732,0.169925
20221101T082819,PNC,0.219503,0.250108
20221101T120800,ORLY,0.06819,0.020833
20221101T080100,FDX,-0.002432,0.211367
20221101T121400,MAR,0.026674,0.043893
20221101T045632,MCO,-0.07735,-0.146001
20221101T120800,PCAR,0.06819,0.020833
20221101T081742,CTAS,0.435965,-0.018278
20221101T063508,MSI,0.104239,-0.043018
20221101T064959,AON,0.016854,-0.242602
20221101T103400,VLO,0.287009,0.29774
20221101T110000,ECL,0.273959,0.36284
20221102T134802,ROP,0.338023,0.149872
20221102T165300,COF,-0.009761,0.12694
20221102T071443,NSC,0.185868,0.005998
20221101T091500,APD,0.168104,0.05094
20221102T230634,EW,-0.017132,-0.160818
20221101T091142,AIG,0.284086,0.0867
20221107T214333,WELL,0.314013,0.515506
20221101T083321,AZO,0.388764,0.206922
20221101T123000,TFC,0.461381,0.386249
20221101T003700,MMM,0.201385,0.230081
20221104T111635,MCHP,-0.142616,0.0
20221101T031800,F,0.027799,0.0
20221101T062621,NEM,0.130357,0.141035
20221101T120140,TRV,-0.012,0.074887
20221103T114600,CPRT,0.187271,-0.020254
20221105T145400,WMB,0.033746,0.107024
20221101T201500,OKE,0.169908,0.2309
20221107T155200,URI,0.153181,0.149156
20221101T060000,ADSK,0.305533,0.0
20221101T110000,SPG,0.219531,0.264678
20221101T062244,KMB,0.145445,0.20477
20221107T145505,ROST,0.249268,0.480154
20221101T202200,HES,0.270719,0.179305
20221103T144600,SRE,0.04904,0.130648
20221101T120400,AEP,0.27254,0.232451
20221101T102009,OXY,0.343866,0.062526
20221101T102009,O,0.175624,0.049087
20221101T140300,ALL,0.109212,0.25596
20221101T080840,AFL,-0.024589,0.068992
20221101T104920,JCI,0.426467,0.045564
20221101T062553,BK,0.321289,0.080962
20221101T190907,DLR,0.317235,0.461706
20221101T140300,MET,0.109212,0.25596
20221102T145759,NUE,0.443717,0.386284
20221104T111635,D,-0.142616,0.0
20221101T140100,STZ,0.087315,0.125107
20221101T103000,IDXX,0.358969,0.231585
20221101T140127,FIS,0.116978,0.037948
20221101T105500,AME,0.363019,0.280764
20221102T060556,PSA,0.175438,0.066067
